id,latitude,longitude,elevation,state,name,name_2,name_ru,boundary,admin_leve,ref,int_ref,name_ca,name_de,name_en,name_es,name_fr,name_hu,name_ja,name_lt,name_nl,name_pl,name_pt,name_sv,name_uk,name_vi,name_zh,alt_name,int_name,timezone,ISO3166-2,wikipedia,population,addr_count,is_in_coun,gost_7.67-,is_in_cont,official_s,populati_1,is_in_co_1,ref_en,name_fi,name_hr,name_no,name_sk,name_sr,oktmo_user,border_typ,name_af,name_az,name_be,name_cy,name_el,name_eo,name_hy,name_ka,name_kv,name_oc,name_os,name_sh,name_sw,name_tr,name_tt,website,name_bxr,name_kbd,name_mhr,name_myv,name_sah,name_be-ta,name_ce,name_cs,name_cv,name_et,name_ga,name_he,name_it,name_ko,name_ku,name_lv,name_mn,name_ms,name_ro,name_sl,name_uz,name_yi,name_dsb,name_hsb,name_szl,name_xal,alt_name_d,name_ar,name_ba,name_bg,name_bs,name_da,name_eu,name_fa,name_hi,name_id,name_kk,name_mk,name_mr,name_nn,name_se,name_ta,name_tg,name_tl,name_ur,name_ace,name_hak,name_kaa,name_lrc,name_pam,name_pnb,name_sco,name_udm,name_vep,name_war,name_zh-mi,note,name_crh,wikidata,wikipedia_,wikipedi_1,koatuu,ref_uk,name_la,flag,is_in,ref_ru,name_cu,alt_name_v,name_av,name_inh,name_krc,official_n,official_1,cladr_code,short_name,official_2,name_int,populati_2,name_krl,source,name_mrj,name_is,source_url,name_be-x-,gis-lab_st,official_3,official_4,official_5,official_6,official_7,place,name_ab,name_fy,name_lb,name_nb,name_ast,name_tzl,old_name,old_name_e,old_name_1,old_name_f,old_name_o,old_name_v,addr_postc,old_alt_na,name_koi,name_lbe,name_lez,name_az-cy,official_8,official_9,official10,official11,official12,official13,name_ky,ssrf_code,cadaster_c,omkte_code,addr_regio,alt_name_r,name_atv,alt_name_c,alt_name_e,alt_name_f,alt_name_n,name_sq,name_su,name_ug,name_tyv,official14,name_aba,name_nog,alt_name_s
RSM00034535,48.3,40.3,"51",,KAMENSK-SAHTINSKIJ,Ðîñòîâñêàÿ îáëàñòü,Ðîñòîâñêàÿ îáëàñòü,administrative,"4",ÐÎÑ,RU-ROS,Provincia de Rostov,Oblast Rostow,Rostov Oblast,Oblast de Rostov,,,?????,Rostovo sritis,Oblast Rostov,Obwod rostowski,Oblast de Rostov,Rostov oblast,Ðîñòîâñüêà îáëàñòü,Rostov (t?nh),?????,,Rostov Oblast,Europe/Moscow,RU-ROS,ru:Ðîñòîâñêàÿ îáëàñòü,"4245598",RU,Russia,ÐÎÔ-ÐÎÑ,Europe,ru:îáëàñòü,,RU,ROS,Rostovin alue,Rostovska oblast,Rostov oblast,,Ðîñòîâñêà îáëàñò,,region,Rostof-oblast,Rostov vilay?ti,Ðàñòî¢ñêàÿ âîáëàñöü,,?????????? ??????,,??????? ????,???????? ????,,,Ðîñòîâû îáë?ñò,Rostovska oblast,,,Ðîñòîâ ?ëê?ñå,,,Ðîñòîâ îáëàñò,Ðîñòîâ âåë,Ðîñòîâîíü ¸íêñ,Ðîñòîâ óîáàëà?à,,Ðîñòîâàí îáëàñòü,Rostovska oblast,,Rostovi oblast,,,Oblast' di Rostov,,,Rostovas apgabals,,,Regiunea Rostov,Rostovska oblast,Rostov viloyati,,,,,Ðîñòîâà ò?ã?ë?,,?????? ???????,Ðîñòîâ ?ëê??å,Ðîñòîâñêà îáëàñò,,,Rostov oblasta,????? ??????,,,,,,,,,,,,,,,,,,,,,,,,Rostov vilayeti,,,,,,,,,ÐÎÑ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034545,48.35,41.867,"90",,MOROZOVSK,Ðîñòîâñêàÿ îáëàñòü,Ðîñòîâñêàÿ îáëàñòü,administrative,"4",ÐÎÑ,RU-ROS,Provincia de Rostov,Oblast Rostow,Rostov Oblast,Oblast de Rostov,,,?????,Rostovo sritis,Oblast Rostov,Obwod rostowski,Oblast de Rostov,Rostov oblast,Ðîñòîâñüêà îáëàñòü,Rostov (t?nh),?????,,Rostov Oblast,Europe/Moscow,RU-ROS,ru:Ðîñòîâñêàÿ îáëàñòü,"4245598",RU,Russia,ÐÎÔ-ÐÎÑ,Europe,ru:îáëàñòü,,RU,ROS,Rostovin alue,Rostovska oblast,Rostov oblast,,Ðîñòîâñêà îáëàñò,,region,Rostof-oblast,Rostov vilay?ti,Ðàñòî¢ñêàÿ âîáëàñöü,,?????????? ??????,,??????? ????,???????? ????,,,Ðîñòîâû îáë?ñò,Rostovska oblast,,,Ðîñòîâ ?ëê?ñå,,,Ðîñòîâ îáëàñò,Ðîñòîâ âåë,Ðîñòîâîíü ¸íêñ,Ðîñòîâ óîáàëà?à,,Ðîñòîâàí îáëàñòü,Rostovska oblast,,Rostovi oblast,,,Oblast' di Rostov,,,Rostovas apgabals,,,Regiunea Rostov,Rostovska oblast,Rostov viloyati,,,,,Ðîñòîâà ò?ã?ë?,,?????? ???????,Ðîñòîâ ?ëê??å,Ðîñòîâñêà îáëàñò,,,Rostov oblasta,????? ??????,,,,,,,,,,,,,,,,,,,,,,,,Rostov vilayeti,,,,,,,,,ÐÎÑ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034625,47.567,38.883,"43",,MATVEEV KURGAN,Ðîñòîâñêàÿ îáëàñòü,Ðîñòîâñêàÿ îáëàñòü,administrative,"4",ÐÎÑ,RU-ROS,Provincia de Rostov,Oblast Rostow,Rostov Oblast,Oblast de Rostov,,,?????,Rostovo sritis,Oblast Rostov,Obwod rostowski,Oblast de Rostov,Rostov oblast,Ðîñòîâñüêà îáëàñòü,Rostov (t?nh),?????,,Rostov Oblast,Europe/Moscow,RU-ROS,ru:Ðîñòîâñêàÿ îáëàñòü,"4245598",RU,Russia,ÐÎÔ-ÐÎÑ,Europe,ru:îáëàñòü,,RU,ROS,Rostovin alue,Rostovska oblast,Rostov oblast,,Ðîñòîâñêà îáëàñò,,region,Rostof-oblast,Rostov vilay?ti,Ðàñòî¢ñêàÿ âîáëàñöü,,?????????? ??????,,??????? ????,???????? ????,,,Ðîñòîâû îáë?ñò,Rostovska oblast,,,Ðîñòîâ ?ëê?ñå,,,Ðîñòîâ îáëàñò,Ðîñòîâ âåë,Ðîñòîâîíü ¸íêñ,Ðîñòîâ óîáàëà?à,,Ðîñòîâàí îáëàñòü,Rostovska oblast,,Rostovi oblast,,,Oblast' di Rostov,,,Rostovas apgabals,,,Regiunea Rostov,Rostovska oblast,Rostov viloyati,,,,,Ðîñòîâà ò?ã?ë?,,?????? ???????,Ðîñòîâ ?ëê??å,Ðîñòîâñêà îáëàñò,,,Rostov oblasta,????? ??????,,,,,,,,,,,,,,,,,,,,,,,,Rostov vilayeti,,,,,,,,,ÐÎÑ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034635,47.7,40.267,"118",,SAHTY,Ðîñòîâñêàÿ îáëàñòü,Ðîñòîâñêàÿ îáëàñòü,administrative,"4",ÐÎÑ,RU-ROS,Provincia de Rostov,Oblast Rostow,Rostov Oblast,Oblast de Rostov,,,?????,Rostovo sritis,Oblast Rostov,Obwod rostowski,Oblast de Rostov,Rostov oblast,Ðîñòîâñüêà îáëàñòü,Rostov (t?nh),?????,,Rostov Oblast,Europe/Moscow,RU-ROS,ru:Ðîñòîâñêàÿ îáëàñòü,"4245598",RU,Russia,ÐÎÔ-ÐÎÑ,Europe,ru:îáëàñòü,,RU,ROS,Rostovin alue,Rostovska oblast,Rostov oblast,,Ðîñòîâñêà îáëàñò,,region,Rostof-oblast,Rostov vilay?ti,Ðàñòî¢ñêàÿ âîáëàñöü,,?????????? ??????,,??????? ????,???????? ????,,,Ðîñòîâû îáë?ñò,Rostovska oblast,,,Ðîñòîâ ?ëê?ñå,,,Ðîñòîâ îáëàñò,Ðîñòîâ âåë,Ðîñòîâîíü ¸íêñ,Ðîñòîâ óîáàëà?à,,Ðîñòîâàí îáëàñòü,Rostovska oblast,,Rostovi oblast,,,Oblast' di Rostov,,,Rostovas apgabals,,,Regiunea Rostov,Rostovska oblast,Rostov viloyati,,,,,Ðîñòîâà ò?ã?ë?,,?????? ???????,Ðîñòîâ ?ëê??å,Ðîñòîâñêà îáëàñò,,,Rostov oblasta,????? ??????,,,,,,,,,,,,,,,,,,,,,,,,Rostov vilayeti,,,,,,,,,ÐÎÑ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034644,47.583,41.1,"66",,KONSTANTINOVSK,Ðîñòîâñêàÿ îáëàñòü,Ðîñòîâñêàÿ îáëàñòü,administrative,"4",ÐÎÑ,RU-ROS,Provincia de Rostov,Oblast Rostow,Rostov Oblast,Oblast de Rostov,,,?????,Rostovo sritis,Oblast Rostov,Obwod rostowski,Oblast de Rostov,Rostov oblast,Ðîñòîâñüêà îáëàñòü,Rostov (t?nh),?????,,Rostov Oblast,Europe/Moscow,RU-ROS,ru:Ðîñòîâñêàÿ îáëàñòü,"4245598",RU,Russia,ÐÎÔ-ÐÎÑ,Europe,ru:îáëàñòü,,RU,ROS,Rostovin alue,Rostovska oblast,Rostov oblast,,Ðîñòîâñêà îáëàñò,,region,Rostof-oblast,Rostov vilay?ti,Ðàñòî¢ñêàÿ âîáëàñöü,,?????????? ??????,,??????? ????,???????? ????,,,Ðîñòîâû îáë?ñò,Rostovska oblast,,,Ðîñòîâ ?ëê?ñå,,,Ðîñòîâ îáëàñò,Ðîñòîâ âåë,Ðîñòîâîíü ¸íêñ,Ðîñòîâ óîáàëà?à,,Ðîñòîâàí îáëàñòü,Rostovska oblast,,Rostovi oblast,,,Oblast' di Rostov,,,Rostovas apgabals,,,Regiunea Rostov,Rostovska oblast,Rostov viloyati,,,,,Ðîñòîâà ò?ã?ë?,,?????? ???????,Ðîñòîâ ?ëê??å,Ðîñòîâñêà îáëàñò,,,Rostov oblasta,????? ??????,,,,,,,,,,,,,,,,,,,,,,,,Rostov vilayeti,,,,,,,,,ÐÎÑ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034646,47.63,42.12,"64",,CIMLJANSK,Ðîñòîâñêàÿ îáëàñòü,Ðîñòîâñêàÿ îáëàñòü,administrative,"4",ÐÎÑ,RU-ROS,Provincia de Rostov,Oblast Rostow,Rostov Oblast,Oblast de Rostov,,,?????,Rostovo sritis,Oblast Rostov,Obwod rostowski,Oblast de Rostov,Rostov oblast,Ðîñòîâñüêà îáëàñòü,Rostov (t?nh),?????,,Rostov Oblast,Europe/Moscow,RU-ROS,ru:Ðîñòîâñêàÿ îáëàñòü,"4245598",RU,Russia,ÐÎÔ-ÐÎÑ,Europe,ru:îáëàñòü,,RU,ROS,Rostovin alue,Rostovska oblast,Rostov oblast,,Ðîñòîâñêà îáëàñò,,region,Rostof-oblast,Rostov vilay?ti,Ðàñòî¢ñêàÿ âîáëàñöü,,?????????? ??????,,??????? ????,???????? ????,,,Ðîñòîâû îáë?ñò,Rostovska oblast,,,Ðîñòîâ ?ëê?ñå,,,Ðîñòîâ îáëàñò,Ðîñòîâ âåë,Ðîñòîâîíü ¸íêñ,Ðîñòîâ óîáàëà?à,,Ðîñòîâàí îáëàñòü,Rostovska oblast,,Rostovi oblast,,,Oblast' di Rostov,,,Rostovas apgabals,,,Regiunea Rostov,Rostovska oblast,Rostov viloyati,,,,,Ðîñòîâà ò?ã?ë?,,?????? ???????,Ðîñòîâ ?ëê??å,Ðîñòîâñêà îáëàñò,,,Rostov oblasta,????? ??????,,,,,,,,,,,,,,,,,,,,,,,,Rostov vilayeti,,,,,,,,,ÐÎÑ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034720,47.2,38.95,"30",,TAGANROG (LIGHTHOUSE),Ðîñòîâñêàÿ îáëàñòü,Ðîñòîâñêàÿ îáëàñòü,administrative,"4",ÐÎÑ,RU-ROS,Provincia de Rostov,Oblast Rostow,Rostov Oblast,Oblast de Rostov,,,?????,Rostovo sritis,Oblast Rostov,Obwod rostowski,Oblast de Rostov,Rostov oblast,Ðîñòîâñüêà îáëàñòü,Rostov (t?nh),?????,,Rostov Oblast,Europe/Moscow,RU-ROS,ru:Ðîñòîâñêàÿ îáëàñòü,"4245598",RU,Russia,ÐÎÔ-ÐÎÑ,Europe,ru:îáëàñòü,,RU,ROS,Rostovin alue,Rostovska oblast,Rostov oblast,,Ðîñòîâñêà îáëàñò,,region,Rostof-oblast,Rostov vilay?ti,Ðàñòî¢ñêàÿ âîáëàñöü,,?????????? ??????,,??????? ????,???????? ????,,,Ðîñòîâû îáë?ñò,Rostovska oblast,,,Ðîñòîâ ?ëê?ñå,,,Ðîñòîâ îáëàñò,Ðîñòîâ âåë,Ðîñòîâîíü ¸íêñ,Ðîñòîâ óîáàëà?à,,Ðîñòîâàí îáëàñòü,Rostovska oblast,,Rostovi oblast,,,Oblast' di Rostov,,,Rostovas apgabals,,,Regiunea Rostov,Rostovska oblast,Rostov viloyati,,,,,Ðîñòîâà ò?ã?ë?,,?????? ???????,Ðîñòîâ ?ëê??å,Ðîñòîâñêà îáëàñò,,,Rostov oblasta,????? ??????,,,,,,,,,,,,,,,,,,,,,,,,Rostov vilayeti,,,,,,,,,ÐÎÑ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034723,47.117,39.417,"4",,AZOV,Ðîñòîâñêàÿ îáëàñòü,Ðîñòîâñêàÿ îáëàñòü,administrative,"4",ÐÎÑ,RU-ROS,Provincia de Rostov,Oblast Rostow,Rostov Oblast,Oblast de Rostov,,,?????,Rostovo sritis,Oblast Rostov,Obwod rostowski,Oblast de Rostov,Rostov oblast,Ðîñòîâñüêà îáëàñòü,Rostov (t?nh),?????,,Rostov Oblast,Europe/Moscow,RU-ROS,ru:Ðîñòîâñêàÿ îáëàñòü,"4245598",RU,Russia,ÐÎÔ-ÐÎÑ,Europe,ru:îáëàñòü,,RU,ROS,Rostovin alue,Rostovska oblast,Rostov oblast,,Ðîñòîâñêà îáëàñò,,region,Rostof-oblast,Rostov vilay?ti,Ðàñòî¢ñêàÿ âîáëàñöü,,?????????? ??????,,??????? ????,???????? ????,,,Ðîñòîâû îáë?ñò,Rostovska oblast,,,Ðîñòîâ ?ëê?ñå,,,Ðîñòîâ îáëàñò,Ðîñòîâ âåë,Ðîñòîâîíü ¸íêñ,Ðîñòîâ óîáàëà?à,,Ðîñòîâàí îáëàñòü,Rostovska oblast,,Rostovi oblast,,,Oblast' di Rostov,,,Rostovas apgabals,,,Regiunea Rostov,Rostovska oblast,Rostov viloyati,,,,,Ðîñòîâà ò?ã?ë?,,?????? ???????,Ðîñòîâ ?ëê??å,Ðîñòîâñêà îáëàñò,,,Rostov oblasta,????? ??????,,,,,,,,,,,,,,,,,,,,,,,,Rostov vilayeti,,,,,,,,,ÐÎÑ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034730,47.25,39.82,"66",,ROSTOV-NA-DONU,Ðîñòîâñêàÿ îáëàñòü,Ðîñòîâñêàÿ îáëàñòü,administrative,"4",ÐÎÑ,RU-ROS,Provincia de Rostov,Oblast Rostow,Rostov Oblast,Oblast de Rostov,,,?????,Rostovo sritis,Oblast Rostov,Obwod rostowski,Oblast de Rostov,Rostov oblast,Ðîñòîâñüêà îáëàñòü,Rostov (t?nh),?????,,Rostov Oblast,Europe/Moscow,RU-ROS,ru:Ðîñòîâñêàÿ îáëàñòü,"4245598",RU,Russia,ÐÎÔ-ÐÎÑ,Europe,ru:îáëàñòü,,RU,ROS,Rostovin alue,Rostovska oblast,Rostov oblast,,Ðîñòîâñêà îáëàñò,,region,Rostof-oblast,Rostov vilay?ti,Ðàñòî¢ñêàÿ âîáëàñöü,,?????????? ??????,,??????? ????,???????? ????,,,Ðîñòîâû îáë?ñò,Rostovska oblast,,,Ðîñòîâ ?ëê?ñå,,,Ðîñòîâ îáëàñò,Ðîñòîâ âåë,Ðîñòîâîíü ¸íêñ,Ðîñòîâ óîáàëà?à,,Ðîñòîâàí îáëàñòü,Rostovska oblast,,Rostovi oblast,,,Oblast' di Rostov,,,Rostovas apgabals,,,Regiunea Rostov,Rostovska oblast,Rostov viloyati,,,,,Ðîñòîâà ò?ã?ë?,,?????? ???????,Ðîñòîâ ?ëê??å,Ðîñòîâñêà îáëàñò,,,Rostov oblasta,????? ??????,,,,,,,,,,,,,,,,,,,,,,,,Rostov vilayeti,,,,,,,,,ÐÎÑ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034740,46.52,41.35,"79",,GIGANT,Ðîñòîâñêàÿ îáëàñòü,Ðîñòîâñêàÿ îáëàñòü,administrative,"4",ÐÎÑ,RU-ROS,Provincia de Rostov,Oblast Rostow,Rostov Oblast,Oblast de Rostov,,,?????,Rostovo sritis,Oblast Rostov,Obwod rostowski,Oblast de Rostov,Rostov oblast,Ðîñòîâñüêà îáëàñòü,Rostov (t?nh),?????,,Rostov Oblast,Europe/Moscow,RU-ROS,ru:Ðîñòîâñêàÿ îáëàñòü,"4245598",RU,Russia,ÐÎÔ-ÐÎÑ,Europe,ru:îáëàñòü,,RU,ROS,Rostovin alue,Rostovska oblast,Rostov oblast,,Ðîñòîâñêà îáëàñò,,region,Rostof-oblast,Rostov vilay?ti,Ðàñòî¢ñêàÿ âîáëàñöü,,?????????? ??????,,??????? ????,???????? ????,,,Ðîñòîâû îáë?ñò,Rostovska oblast,,,Ðîñòîâ ?ëê?ñå,,,Ðîñòîâ îáëàñò,Ðîñòîâ âåë,Ðîñòîâîíü ¸íêñ,Ðîñòîâ óîáàëà?à,,Ðîñòîâàí îáëàñòü,Rostovska oblast,,Rostovi oblast,,,Oblast' di Rostov,,,Rostovas apgabals,,,Regiunea Rostov,Rostovska oblast,Rostov viloyati,,,,,Ðîñòîâà ò?ã?ë?,,?????? ???????,Ðîñòîâ ?ëê??å,Ðîñòîâñêà îáëàñò,,,Rostov oblasta,????? ??????,,,,,,,,,,,,,,,,,,,,,,,,Rostov vilayeti,,,,,,,,,ÐÎÑ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034743,47.15,42.483,"72",,ZIMOVNIKI,Ðîñòîâñêàÿ îáëàñòü,Ðîñòîâñêàÿ îáëàñòü,administrative,"4",ÐÎÑ,RU-ROS,Provincia de Rostov,Oblast Rostow,Rostov Oblast,Oblast de Rostov,,,?????,Rostovo sritis,Oblast Rostov,Obwod rostowski,Oblast de Rostov,Rostov oblast,Ðîñòîâñüêà îáëàñòü,Rostov (t?nh),?????,,Rostov Oblast,Europe/Moscow,RU-ROS,ru:Ðîñòîâñêàÿ îáëàñòü,"4245598",RU,Russia,ÐÎÔ-ÐÎÑ,Europe,ru:îáëàñòü,,RU,ROS,Rostovin alue,Rostovska oblast,Rostov oblast,,Ðîñòîâñêà îáëàñò,,region,Rostof-oblast,Rostov vilay?ti,Ðàñòî¢ñêàÿ âîáëàñöü,,?????????? ??????,,??????? ????,???????? ????,,,Ðîñòîâû îáë?ñò,Rostovska oblast,,,Ðîñòîâ ?ëê?ñå,,,Ðîñòîâ îáëàñò,Ðîñòîâ âåë,Ðîñòîâîíü ¸íêñ,Ðîñòîâ óîáàëà?à,,Ðîñòîâàí îáëàñòü,Rostovska oblast,,Rostovi oblast,,,Oblast' di Rostov,,,Rostovas apgabals,,,Regiunea Rostov,Rostovska oblast,Rostov viloyati,,,,,Ðîñòîâà ò?ã?ë?,,?????? ???????,Ðîñòîâ ?ëê??å,Ðîñòîâñêà îáëàñò,,,Rostov oblasta,????? ??????,,,,,,,,,,,,,,,,,,,,,,,,Rostov vilayeti,,,,,,,,,ÐÎÑ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034747,46.55,41.05,"111",,CELINA,Ðîñòîâñêàÿ îáëàñòü,Ðîñòîâñêàÿ îáëàñòü,administrative,"4",ÐÎÑ,RU-ROS,Provincia de Rostov,Oblast Rostow,Rostov Oblast,Oblast de Rostov,,,?????,Rostovo sritis,Oblast Rostov,Obwod rostowski,Oblast de Rostov,Rostov oblast,Ðîñòîâñüêà îáëàñòü,Rostov (t?nh),?????,,Rostov Oblast,Europe/Moscow,RU-ROS,ru:Ðîñòîâñêàÿ îáëàñòü,"4245598",RU,Russia,ÐÎÔ-ÐÎÑ,Europe,ru:îáëàñòü,,RU,ROS,Rostovin alue,Rostovska oblast,Rostov oblast,,Ðîñòîâñêà îáëàñò,,region,Rostof-oblast,Rostov vilay?ti,Ðàñòî¢ñêàÿ âîáëàñöü,,?????????? ??????,,??????? ????,???????? ????,,,Ðîñòîâû îáë?ñò,Rostovska oblast,,,Ðîñòîâ ?ëê?ñå,,,Ðîñòîâ îáëàñò,Ðîñòîâ âåë,Ðîñòîâîíü ¸íêñ,Ðîñòîâ óîáàëà?à,,Ðîñòîâàí îáëàñòü,Rostovska oblast,,Rostovi oblast,,,Oblast' di Rostov,,,Rostovas apgabals,,,Regiunea Rostov,Rostovska oblast,Rostov viloyati,,,,,Ðîñòîâà ò?ã?ë?,,?????? ???????,Ðîñòîâ ?ëê??å,Ðîñòîâñêà îáëàñò,,,Rostov oblasta,????? ??????,,,,,,,,,,,,,,,,,,,,,,,,Rostov vilayeti,,,,,,,,,ÐÎÑ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034748,46.7,41.733,"25",,PROLETARSKAYA,Ðîñòîâñêàÿ îáëàñòü,Ðîñòîâñêàÿ îáëàñòü,administrative,"4",ÐÎÑ,RU-ROS,Provincia de Rostov,Oblast Rostow,Rostov Oblast,Oblast de Rostov,,,?????,Rostovo sritis,Oblast Rostov,Obwod rostowski,Oblast de Rostov,Rostov oblast,Ðîñòîâñüêà îáëàñòü,Rostov (t?nh),?????,,Rostov Oblast,Europe/Moscow,RU-ROS,ru:Ðîñòîâñêàÿ îáëàñòü,"4245598",RU,Russia,ÐÎÔ-ÐÎÑ,Europe,ru:îáëàñòü,,RU,ROS,Rostovin alue,Rostovska oblast,Rostov oblast,,Ðîñòîâñêà îáëàñò,,region,Rostof-oblast,Rostov vilay?ti,Ðàñòî¢ñêàÿ âîáëàñöü,,?????????? ??????,,??????? ????,???????? ????,,,Ðîñòîâû îáë?ñò,Rostovska oblast,,,Ðîñòîâ ?ëê?ñå,,,Ðîñòîâ îáëàñò,Ðîñòîâ âåë,Ðîñòîâîíü ¸íêñ,Ðîñòîâ óîáàëà?à,,Ðîñòîâàí îáëàñòü,Rostovska oblast,,Rostovi oblast,,,Oblast' di Rostov,,,Rostovas apgabals,,,Regiunea Rostov,Rostovska oblast,Rostov viloyati,,,,,Ðîñòîâà ò?ã?ë?,,?????? ???????,Ðîñòîâ ?ëê??å,Ðîñòîâñêà îáëàñò,,,Rostov oblasta,????? ??????,,,,,,,,,,,,,,,,,,,,,,,,Rostov vilayeti,,,,,,,,,ÐÎÑ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034753,47.117,43.933,"81",,ZAVETNOE,Ðîñòîâñêàÿ îáëàñòü,Ðîñòîâñêàÿ îáëàñòü,administrative,"4",ÐÎÑ,RU-ROS,Provincia de Rostov,Oblast Rostow,Rostov Oblast,Oblast de Rostov,,,?????,Rostovo sritis,Oblast Rostov,Obwod rostowski,Oblast de Rostov,Rostov oblast,Ðîñòîâñüêà îáëàñòü,Rostov (t?nh),?????,,Rostov Oblast,Europe/Moscow,RU-ROS,ru:Ðîñòîâñêàÿ îáëàñòü,"4245598",RU,Russia,ÐÎÔ-ÐÎÑ,Europe,ru:îáëàñòü,,RU,ROS,Rostovin alue,Rostovska oblast,Rostov oblast,,Ðîñòîâñêà îáëàñò,,region,Rostof-oblast,Rostov vilay?ti,Ðàñòî¢ñêàÿ âîáëàñöü,,?????????? ??????,,??????? ????,???????? ????,,,Ðîñòîâû îáë?ñò,Rostovska oblast,,,Ðîñòîâ ?ëê?ñå,,,Ðîñòîâ îáëàñò,Ðîñòîâ âåë,Ðîñòîâîíü ¸íêñ,Ðîñòîâ óîáàëà?à,,Ðîñòîâàí îáëàñòü,Rostovska oblast,,Rostovi oblast,,,Oblast' di Rostov,,,Rostovas apgabals,,,Regiunea Rostov,Rostovska oblast,Rostov viloyati,,,,,Ðîñòîâà ò?ã?ë?,,?????? ???????,Ðîñòîâ ?ëê??å,Ðîñòîâñêà îáëàñò,,,Rostov oblasta,????? ??????,,,,,,,,,,,,,,,,,,,,,,,,Rostov vilayeti,,,,,,,,,ÐÎÑ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034759,46.6,43.7,"106",,REMONTNOE,Ðîñòîâñêàÿ îáëàñòü,Ðîñòîâñêàÿ îáëàñòü,administrative,"4",ÐÎÑ,RU-ROS,Provincia de Rostov,Oblast Rostow,Rostov Oblast,Oblast de Rostov,,,?????,Rostovo sritis,Oblast Rostov,Obwod rostowski,Oblast de Rostov,Rostov oblast,Ðîñòîâñüêà îáëàñòü,Rostov (t?nh),?????,,Rostov Oblast,Europe/Moscow,RU-ROS,ru:Ðîñòîâñêàÿ îáëàñòü,"4245598",RU,Russia,ÐÎÔ-ÐÎÑ,Europe,ru:îáëàñòü,,RU,ROS,Rostovin alue,Rostovska oblast,Rostov oblast,,Ðîñòîâñêà îáëàñò,,region,Rostof-oblast,Rostov vilay?ti,Ðàñòî¢ñêàÿ âîáëàñöü,,?????????? ??????,,??????? ????,???????? ????,,,Ðîñòîâû îáë?ñò,Rostovska oblast,,,Ðîñòîâ ?ëê?ñå,,,Ðîñòîâ îáëàñò,Ðîñòîâ âåë,Ðîñòîâîíü ¸íêñ,Ðîñòîâ óîáàëà?à,,Ðîñòîâàí îáëàñòü,Rostovska oblast,,Rostovi oblast,,,Oblast' di Rostov,,,Rostovas apgabals,,,Regiunea Rostov,Rostovska oblast,Rostov viloyati,,,,,Ðîñòîâà ò?ã?ë?,,?????? ???????,Ðîñòîâ ?ëê??å,Ðîñòîâñêà îáëàñò,,,Rostov oblasta,????? ??????,,,,,,,,,,,,,,,,,,,,,,,,Rostov vilayeti,,,,,,,,,ÐÎÑ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
