STATION,DATE,DP01,DP01_ATTRIBUTES,DP05,DP05_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES
UPM00033889,1961,75,r,,,40,r,,,,,1,r,80,r,29,r,143,r,9,r,433.4," ,r",,
UPM00033889,1962,93,r,,,43,r,,,,,0,r,98,r,21,r,144,r,10,r,529.6," ,r",,
UPM00033889,1963,80,r,,,42,r,,,,,12,r,107,r,47,r,156,r,10,r,500.5," ,r",,
UPM00033889,1964,83,r,,,38,r,,,,,0,r,106,r,23,r,139,r,3,r,462.9," ,r",,
UPM00033889,1965,92,r,,,48,r,,,,,0,r,104,r,25,r,137,r,2,r,509.2," ,r",,
UPM00033889,1966,140,r,,,65,r,,,,,0,r,67,r,14,r,157,r,6,r,783.5," ,r",,
UPM00033889,1967,104,r,,,41,r,,,,,6,r,102,r,32,r,150,r,6,r,491.9," ,r",,
UPM00033889,1968,113,r,,,52,r,,,,,2,r,100,r,24,r,158,r,6,r,494.2," ,r",,
UPM00033889,1969,120,r,,,55,r,,,,,2,r,108,r,49,r,141,r,4,r,663.4," ,r",,
UPM00033889,1970,108,r,,,49,r,,,,,0,r,89,r,16,r,132,r,5,r,434.4," ,r",,
UPM00033889,1971,107,r,,,49,r,,,,,0,r,89,r,11,r,136,r,11,r,512.7," ,r",,
UPM00033889,1972,105,r,,,47,r,,,,,4,r,98,r,25,r,141,r,12,r,570.8," ,r",,
UPM00033889,1973,92,r,,,38,r,,,,,1,r,119,r,20,r,143,r,3,r,382.1," ,r",,
UPM00033889,1974,96,r,,,41,r,,,,,1,r,104,r,17,r,146,r,5,r,539," ,r",,
UPM00033889,1975,75,r,,,38,r,,,,,0,r,99,r,12,r,154,r,8,r,443.9," ,r",,
UPM00033889,1976,107,r,,,39,r,,,,,1,r,103,r,29,r,129,r,0,r,409.3," ,r",,
UPM00033889,1977,98,r,,,41,r,,,,,0,r,81,r,17,r,124,r,3,r,524.6," ,r",,
UPM00033889,1978,111,r,,,54,r,,,,,0,r,100,r,19,r,132,r,0,r,564.8," ,r",,
UPM00033889,1979,95,r,,,42,r,,,,,1,r,84,r,23,r,151,r,3,r,408.2," ,r",,
UPM00033889,1980,122,r,,,62,r,,,,,0,r,105,r,23,r,127,r,0,r,593.8," ,r",,
UPM00033889,1981,105,r,,,48,r,,,,,0,r,84,r,19,r,145,r,11,r,486," ,r",,
UPM00033889,1982,86,r,,,36,r,,,,,1,r,92,r,20,r,141,r,3,r,312.7," ,r",,
UPM00033889,1983,66,r,,,32,r,,,,,0,r,102,r,18,r,159,r,1,r,345.3," ,r",,
UPM00033889,1984,120,r,,,51,r,,,,,0,r,91,r,23,r,150,r,0,r,493.9," ,r",,
UPM00033889,1985,103,r,,,47,r,,,,,9,r,117,r,50,r,135,r,7,r,533.6," ,r",,
UPM00033889,1986,,,,,,,,,,,,,,,,,,,,,,,,
UPM00033889,1987,,,,,,,,,,,2,r,100,r,47,r,134,r,14,r,,,,
UPM00033889,1988,96,r,,,46,r,,,,,0,r,118,r,16,r,136,r,10,r,563.1," ,r",,
UPM00033889,1989,72,r,,,33,r,,,,,0,r,79,r,3,r,136,r,14,r,449.2," ,r",,
UPM00033889,1990,74,r,,,36,r,,,,,0,r,65,r,12,r,148,r,12,r,302.3," ,r",,
UPM00033889,1991,96,r,,,44,r,,,,,0,r,111,r,25,r,144,r,3,r,424.2," ,r",,
UPM00033889,1992,86,r,,,44,r,,,,,0,r,101,r,23,r,138,r,20,r,477," ,r",,
UPM00033889,1993,,,,,,,,,,,,,,,,,,,,,,,,
UPM00033889,1994,72,r,,,26,r,,,,,1,r,92,r,7,r,167,r,22,r,261," ,r",,
UPM00033889,1995,,,,,,,,,,,,,,,,,,,,,,,,
UPM00033889,1996,108,r,,,49,r,,,,,2,r,97,r,46,r,137,r,22,r,497.9," ,r",,
UPM00033889,1997,113,r,,,57,r,,,,,0,r,107,r,23,r,134,r,1,r,655.9," ,r",,
UPM00033889,1998,91,r,,,48,r,,,,,0,r,99,r,23,r,145,r,13,r,554.3," ,r",,
UPM00033889,1999,95,r,,,44,r,,,,,0,r,89,r,11,r,145,r,22,r,508.5," ,r",,
UPM00033889,2000,79,r,,,27,r,,,,,0,r,82,r,19,r,147,r,24,r,353.5," ,r",,
UPM00033889,2001,91,r,,,46,r,,,,,0,r,104,r,23,r,150,r,33,r,414.2," ,r",,
UPM00033889,2002,92,r,,,44,r,,,,,2,r,77,r,33,r,154,r,21,r,500.3," ,r",,
UPM00033889,2003,95,r,,,40,r,,,,,0,r,108,r,32,r,152,r,16,r,329.1," ,r",,
UPM00033889,2004,105,r,,,45,r,,,,,0,r,79,r,18,r,142,r,4,r,547.7," ,r",,
UPM00033889,2005,99,r,,,52,r,,,,,0,r,86,r,17,r,144,r,10,r,547.2," ,r",,
UPM00033896,1962,75,I,,,38,I,,,,,,,,,,,,,,,439," ,I",,
UPM00033896,1963,72,I,,,32,I,,,,,,,,,,,,,,,412.6," ,I",,
UPM00033896,1964,72,I,,,35,I,,,,,,,,,,,,,,,288.9," ,I",,
UPM00033896,1965,81,I,,,45,I,,,,,,,,,,,,,,,460.5," ,I",,
UPM00033896,1967,105,I,,,45,I,,,,,,,,,,,,,,,398.8," ,I",,
UPM00033896,1968,112,I,,,41,I,,,,,,,,,,,,,,,397.4," ,I",,
UPM00033896,1969,121,I,,,54,I,,,,,,,,,,,,,,,573.2," ,I",,
UPM00033896,1970,110,I,,,45,I,,,,,,,,,,,,,,,552.6," ,I",,
UPM00033896,1971,96,I,,,49,I,,,,,,,,,,,,,,,492.8," ,I",,
UPM00033896,1972,75,I,,,36,I,,,,,,,,,,,,,,,414.5," ,I",,
UPM00033896,1973,86,I,,,38,I,,,,,,,,,,,,,,,512.8," ,I",,
UPM00033896,1974,90,I,,,39,I,,,,,,,,,,,,,,,460," ,I",,
UPM00033896,1977,79,I,,,42,I,,,,,,,,,,,,,,,434.3," ,I",,
UPM00033896,1979,93,I,,,44,I,,,,,,,,,,,,,,,520," ,I",,
UPM00033896,1980,108,I,,,55,I,,,,,,,,,,,,,,,666.5," ,I",,
UPM00033896,1982,87,I,,,38,I,,,,,,,,,,,,,,,385.3," ,I",,
UPM00033896,1984,115,I,,,63,I,,,,,,,,,,,,,,,553.3," ,I",,
UPM00033896,1985,90,I,,,41,I,,,,,,,,,,,,,,,465.6," ,I",,
UPM00033896,1986,93,I,,,44,I,,,,,,,,,,,,,,,489.2," ,I",,
UPM00033896,1987,88,I,,,38,I,,,,,,,,,,,,,,,439.5," ,I",,
UPM00033896,1988,107,I,,,56,I,,,,,,,,,,,,,,,643," ,I",,
UPM00033896,1990,71,I,,,33,I,,,,,,,,,,,,,,,381.8," ,I",,
UPM00033896,2001,,,,,,,,,,,0,u,100,u,26,u,134,u,31,u,,,,
UPM00033896,2003,,,,,,,,,,,1,u,105,u,,,,,,,,,,
UPM00033598,1961,109,I,,,47,I,,,,,,,,,,,,,,,439.8," ,I",,
UPM00033598,1963,104,I,,,53,I,,,,,,,,,,,,,,,448.7," ,I",,
UPM00033598,1964,101,I,,,47,I,,,,,,,,,,,,,,,422.8," ,I",,
UPM00033598,1965,118,I,,,50,I,,,,,,,,,,,,,,,577," ,I",,
UPM00033598,1966,160,I,,,78,I,,,,,,,,,,,,,,,713.5," ,I",,
UPM00033598,1967,150,I,,,62,I,,,,,,,,,,,,,,,501," ,I",,
UPM00033598,1968,134,I,,,59,I,,,,,,,,,,,,,,,531.6," ,I",,
UPM00033598,1969,115,I,,,48,I,,,,,,,,,,,,,,,476.2," ,I",,
UPM00033598,1970,152,I,,,78,I,,,,,,,,,,,,,,,716," ,I",,
UPM00033598,1971,145,I,,,55,I,,,,,,,,,,,,,,,572.5," ,I",,
UPM00033598,1973,121,I,,,56,I,,,,,,,,,,,,,,,591.1," ,I",,
UPM00033598,1974,110,I,,,55,I,,,,,,,,,,,,,,,548.2," ,I",,
UPM00033598,1975,111,I,,,43,I,,,,,,,,,,,,,,,355.1," ,I",,
UPM00033598,1977,137,I,,,74,I,,,,,,,,,,,,,,,647.6," ,I",,
UPM00033598,1979,125,I,,,63,I,,,,,,,,,,,,,,,519.6," ,I",,
UPM00033598,1980,148,I,,,80,I,,,,,,,,,,,,,,,744.2," ,I",,
UPM00033598,1982,91,I,,,45,I,,,,,,,,,,,,,,,512," ,I",,
UPM00033598,1984,133,I,,,56,I,,,,,,,,,,,,,,,609.1," ,I",,
UPM00033598,1985,121,I,,,60,I,,,,,,,,,,,,,,,765.7," ,I",,
UPM00033598,1986,96,I,,,42,I,,,,,,,,,,,,,,,344.8," ,I",,
UPM00033598,1987,112,I,,,63,I,,,,,,,,,,,,,,,508," ,I",,
UPM00033598,1988,121,I,,,71,I,,,,,,,,,,,,,,,619," ,I",,
UPM00033598,1990,120,I,,,56,I,,,,,,,,,,,,,,,561.4," ,I",,
UPM00033598,2001,,,,,,,,,,,,,,,44,u,109,u,16,u,,,,
UPM00033598,2003,,,,,,,,,,,7,u,111,u,,,,,,,,,,
UPM00033609,1961,110,I,,,46,I,,,,,,,,,,,,,,,462.4," ,I",,
UPM00033609,1962,102,I,,,48,I,,,,,,,,,,,,,,,472," ,I",,
UPM00033609,1963,113,I,,,51,I,,,,,,,,,,,,,,,562.4," ,I",,
UPM00033609,1964,95,I,,,36,I,,,,,,,,,,,,,,,334.9," ,I",,
UPM00033609,1966,158,I,,,79,I,,,,,,,,,,,,,,,758.2," ,I",,
UPM00033609,1967,139,I,,,62,I,,,,,,,,,,,,,,,481.1," ,I",,
UPM00033609,1968,129,I,,,53,I,,,,,,,,,,,,,,,532.3," ,I",,
UPM00033609,1969,134,I,,,53,I,,,,,,,,,,,,,,,487.8," ,I",,
UPM00033609,1970,150,I,,,66,I,,,,,,,,,,,,,,,654.4," ,I",,
UPM00033609,1971,144,I,,,68,I,,,,,,,,,,,,,,,715.5," ,I",,
UPM00033609,1972,101,I,,,42,I,,,,,,,,,,,,,,,484.2," ,I",,
UPM00033609,1973,130,I,,,68,I,,,,,,,,,,,,,,,619.7," ,I",,
UPM00033609,1974,135,I,,,49,I,,,,,,,,,,,,,,,420.6," ,I",,
UPM00033609,1975,104,I,,,47,I,,,,,,,,,,,,,,,387.8," ,I",,
UPM00033609,1977,143,I,,,70,I,,,,,,,,,,,,,,,749.3," ,I",,
UPM00033609,1979,129,I,,,53,I,,,,,,,,,,,,,,,566.3," ,I",,
UPM00033609,1980,144,I,,,66,I,,,,,,,,,,,,,,,863.1," ,I",,
UPM00033609,1982,100,I,,,40,I,,,,,,,,,,,,,,,464.4," ,I",,
UPM00033609,1984,125,I,,,63,I,,,,,,,,,,,,,,,598.6," ,I",,
UPM00033609,1985,114,I,,,56,I,,,,,,,,,,,,,,,595," ,I",,
UPM00033609,1986,98,I,,,37,I,,,,,,,,,,,,,,,340.3," ,I",,
UPM00033609,1987,110,I,,,43,I,,,,,,,,,,,,,,,378.5," ,I",,
UPM00033609,1988,130,I,,,62,I,,,,,,,,,,,,,,,587.5," ,I",,
UPM00033609,1990,121,I,,,56,I,,,,,,,,,,,,,,,618.5," ,I",,
UPM00033609,2001,,,,,,,,,,,,,,,51,u,103,u,16,u,,,,
UPM00033686,1961,93,I,,,35,I,,,,,,,,,,,,,,,353.3," ,I",,
UPM00033686,1964,95,I,,,49,I,,,,,,,,,,,,,,,502.8," ,I",,
UPM00033686,1965,113,I,,,55,I,,,,,,,,,,,,,,,516.3," ,I",,
UPM00033686,1966,144,I,,,75,I,,,,,,,,,,,,,,,697.4," ,I",,
UPM00033686,1967,132,I,,,54,I,,,,,,,,,,,,,,,491," ,I",,
UPM00033686,1968,123,I,,,62,I,,,,,,,,,,,,,,,615.2," ,I",,
UPM00033686,1969,127,I,,,52,I,,,,,,,,,,,,,,,467.6," ,I",,
UPM00033686,1971,140,I,,,71,I,,,,,,,,,,,,,,,814.6," ,I",,
UPM00033686,1972,104,I,,,61,I,,,,,,,,,,,,,,,569.4," ,I",,
UPM00033686,1974,112,I,,,46,I,,,,,,,,,,,,,,,511.4," ,I",,
UPM00033686,1977,125,I,,,64,I,,,,,,,,,,,,,,,591.9," ,I",,
UPM00033686,1979,122,I,,,59,I,,,,,,,,,,,,,,,594.9," ,I",,
UPM00033686,1980,143,I,,,74,I,,,,,,,,,,,,,,,745," ,I",,
UPM00033686,1981,137,I,,,68,I,,,,,,,,,,,,,,,736.3," ,I",,
UPM00033686,1982,108,I,,,45,I,,,,,,,,,,,,,,,455.2," ,I",,
UPM00033686,1984,139,I,,,67,I,,,,,,,,,,,,,,,709.7," ,I",,
UPM00033686,1985,110,I,,,54,I,,,,,,,,,,,,,,,626.5," ,I",,
UPM00033686,1986,91,I,,,36,I,,,,,,,,,,,,,,,370.2," ,I",,
UPM00033686,1987,111,I,,,60,I,,,,,,,,,,,,,,,599.3," ,I",,
UPM00033686,1988,116,I,,,57,I,,,,,,,,,,,,,,,583," ,I",,
UPM00033686,1990,105,I,,,51,I,,,,,,,,,,,,,,,546.9," ,I",,
UPM00033686,2001,,,,,,,,,,,1,u,115,u,38,u,115,u,10,u,,,,
UPM00033705,1961,105,I,,,48,I,,,,,,,,,,,,,,,368.4," ,I",,
UPM00033705,1962,129,I,,,51,I,,,,,,,,,,,,,,,657.4," ,I",,
UPM00033705,1963,122,I,,,54,I,,,,,,,,,,,,,,,528.4," ,I",,
UPM00033705,1964,116,I,,,44,I,,,,,,,,,,,,,,,392.9," ,I",,
UPM00033705,1965,117,I,,,54,I,,,,,,,,,,,,,,,625.5," ,I",,
UPM00033705,1966,171,I,,,73,I,,,,,,,,,,,,,,,707.3," ,I",,
UPM00033705,1967,148,I,,,52,I,,,,,,,,,,,,,,,495.8," ,I",,
UPM00033705,1968,135,I,,,52,I,,,,,,,,,,,,,,,511.1," ,I",,
UPM00033705,1969,144,I,,,55,I,,,,,,,,,,,,,,,581.1," ,I",,
UPM00033705,1971,142,I,,,62,I,,,,,,,,,,,,,,,621.4," ,I",,
UPM00033705,1972,98,I,,,44,I,,,,,,,,,,,,,,,432.7," ,I",,
UPM00033705,1973,127,I,,,56,I,,,,,,,,,,,,,,,541.6," ,I",,
UPM00033705,1974,122,I,,,49,I,,,,,,,,,,,,,,,398.6," ,I",,
UPM00033705,1975,104,I,,,39,I,,,,,,,,,,,,,,,374.9," ,I",,
UPM00033705,1979,122,I,,,59,I,,,,,,,,,,,,,,,569.3," ,I",,
UPM00033705,1980,145,I,,,71,I,,,,,,,,,,,,,,,666.2," ,I",,
UPM00033705,1981,150,I,,,74,I,,,,,,,,,,,,,,,675.7," ,I",,
UPM00033705,1982,104,I,,,50,I,,,,,,,,,,,,,,,500.6," ,I",,
UPM00033705,1984,143,I,,,60,I,,,,,,,,,,,,,,,576.4," ,I",,
UPM00033705,1985,127,I,,,52,I,,,,,,,,,,,,,,,676.5," ,I",,
UPM00033705,1986,85,I,,,37,I,,,,,,,,,,,,,,,363.1," ,I",,
UPM00033705,1987,112,I,,,51,I,,,,,,,,,,,,,,,483.1," ,I",,
UPM00033705,1988,113,I,,,60,I,,,,,,,,,,,,,,,604.3," ,I",,
UPM00033705,1990,114,I,,,55,I,,,,,,,,,,,,,,,663.2," ,I",,
UPM00033705,2001,,,,,,,,,,,1,u,114,u,,,,,,,,,,
UPM00033705,2003,,,,,,,,,,,7,u,123,u,,,,,,,,,,
UPM00033711,1961,101,I,,,39,I,,,,,,,,,,,,,,,370.2," ,I",,
UPM00033711,1963,88,I,,,37,I,,,,,,,,,,,,,,,377.7," ,I",,
UPM00033711,1964,94,I,,,40,I,,,,,,,,,,,,,,,394.7," ,I",,
UPM00033711,1967,112,I,,,49,I,,,,,,,,,,,,,,,428.5," ,I",,
UPM00033711,1968,117,I,,,58,I,,,,,,,,,,,,,,,481.7," ,I",,
UPM00033711,1972,87,I,,,41,I,,,,,,,,,,,,,,,403.9," ,I",,
UPM00033711,1975,96,I,,,40,I,,,,,,,,,,,,,,,330.4," ,I",,
UPM00033711,1976,135,I,,,52,I,,,,,,,,,,,,,,,461," ,I",,
UPM00033711,1977,128,I,,,66,I,,,,,,,,,,,,,,,619.1," ,I",,
UPM00033711,1978,132,I,,,54,I,,,,,,,,,,,,,,,534.9," ,I",,
UPM00033711,1979,124,I,,,43,I,,,,,,,,,,,,,,,434," ,I",,
UPM00033711,1980,160,I,,,70,I,,,,,,,,,,,,,,,762.6," ,I",,
UPM00033711,1981,142,I,,,69,I,,,,,,,,,,,,,,,650.5," ,I",,
UPM00033711,1982,96,I,,,42,I,,,,,,,,,,,,,,,523.8," ,I",,
UPM00033711,1984,111,I,,,54,I,,,,,,,,,,,,,,,523.2," ,I",,
UPM00033711,1985,106,I,,,55,I,,,,,,,,,,,,,,,574.5," ,I",,
UPM00033711,1986,89,I,,,40,I,,,,,,,,,,,,,,,333.8," ,I",,
UPM00033711,1987,109,I,,,47,I,,,,,,,,,,,,,,,405.1," ,I",,
UPM00033711,1988,117,I,,,51,I,,,,,,,,,,,,,,,585.6," ,I",,
UPM00033711,1990,113,I,,,47,I,,,,,,,,,,,,,,,566.7," ,I",,
UPM00033711,2001,,,,,,,,,,,1,u,114,u,50,u,109,u,16,u,,,,
UPM00033711,2014,,,,,,,,,,,,,,,37,S,138,S,13,S,,,,
UPM00033717,1961,98,I,,,38,I,,,,,,,,,,,,,,,339.8," ,I",,
UPM00033717,1962,110,I,,,44,I,,,,,,,,,,,,,,,537," ,I",,
UPM00033717,1963,101,I,,,38,I,,,,,,,,,,,,,,,446.1," ,I",,
UPM00033717,1964,81,I,,,33,I,,,,,,,,,,,,,,,358.3," ,I",,
UPM00033717,1968,115,I,,,43,I,,,,,,,,,,,,,,,467.3," ,I",,
UPM00033717,1969,129,I,,,51,I,,,,,,,,,,,,,,,509.2," ,I",,
UPM00033717,1971,127,I,,,45,I,,,,,,,,,,,,,,,483.8," ,I",,
UPM00033717,1972,93,I,,,46,I,,,,,,,,,,,,,,,376.1," ,I",,
UPM00033717,1974,118,I,,,48,I,,,,,,,,,,,,,,,419.9," ,I",,
UPM00033717,1977,131,I,,,60,I,,,,,,,,,,,,,,,535.1," ,I",,
UPM00033717,1979,112,I,,,51,I,,,,,,,,,,,,,,,454.4," ,I",,
UPM00033717,1980,150,I,,,75,I,,,,,,,,,,,,,,,711.3," ,I",,
UPM00033717,1982,90,I,,,42,I,,,,,,,,,,,,,,,401.4," ,I",,
UPM00033717,1984,122,I,,,53,I,,,,,,,,,,,,,,,553.2," ,I",,
UPM00033717,1985,102,I,,,61,I,,,,,,,,,,,,,,,588.2," ,I",,
UPM00033717,1986,74,I,,,38,I,,,,,,,,,,,,,,,375.1," ,I",,
UPM00033717,1987,103,I,,,49,I,,,,,,,,,,,,,,,411.8," ,I",,
UPM00033717,1988,114,I,,,54,I,,,,,,,,,,,,,,,523.1," ,I",,
UPM00033717,1990,99,I,,,40,I,,,,,,,,,,,,,,,497.9," ,I",,
UPM00033717,2001,,,,,,,,,,,,,,,41,u,110,u,26,u,,,,
UPM00033719,1969,142,I,,,55,I,,,,,,,,,,,,,,,631.6," ,I",,
UPM00033719,1970,143,I,,,58,I,,,,,,,,,,,,,,,608.7," ,I",,
UPM00033719,1971,145,I,,,58,I,,,,,,,,,,,,,,,513.8," ,I",,
UPM00033719,1972,99,I,,,43,I,,,,,,,,,,,,,,,425.8," ,I",,
UPM00033719,1973,133,I,,,53,I,,,,,,,,,,,,,,,502.8," ,I",,
UPM00033719,1974,128,I,,,43,I,,,,,,,,,,,,,,,446.3," ,I",,
UPM00033719,1975,93,I,,,38,I,,,,,,,,,,,,,,,285.4," ,I",,
UPM00033719,1977,151,I,,,64,I,,,,,,,,,,,,,,,655.1," ,I",,
UPM00033719,1979,142,I,,,56,I,,,,,,,,,,,,,,,533.5," ,I",,
UPM00033719,1980,161,I,,,66,I,,,,,,,,,,,,,,,763.1," ,I",,
UPM00033719,1982,97,I,,,50,I,,,,,,,,,,,,,,,416.7," ,I",,
UPM00033719,1984,111,I,,,56,I,,,,,,,,,,,,,,,523.5," ,I",,
UPM00033719,1985,117,I,,,53,I,,,,,,,,,,,,,,,631," ,I",,
UPM00033719,1986,89,I,,,37,I,,,,,,,,,,,,,,,389.6," ,I",,
UPM00033719,1987,112,I,,,42,I,,,,,,,,,,,,,,,370," ,I",,
UPM00033719,1988,131,I,,,54,I,,,,,,,,,,,,,,,548.9," ,I",,
UPM00033719,1990,107,I,,,47,I,,,,,,,,,,,,,,,455.7," ,I",,
UPM00033719,2001,,,,,,,,,,,2,u,110,u,43,u,116,u,17,u,,,,
UPM00033222,1961,116,I,,,48,I,,,,,,,,,,,,,,,495.3," ,I",,
UPM00033222,1962,132,I,,,57,I,,,,,,,,,,,,,,,572.4," ,I",,
UPM00033222,1963,112,I,,,40,I,,,,,,,,,,,,,,,341.3," ,I",,
UPM00033222,1965,141,I,,,66,I,,,,,,,,,,,,,,,593.1," ,I",,
UPM00033222,1977,163,I,,,78,I,,,,,,,,,,,,,,,823.3," ,I",,
UPM00033222,1979,137,I,,,63,I,,,,,,,,,,,,,,,542.6," ,I",,
UPM00033222,1980,170,I,,,79,I,,,,,,,,,,,,,,,892.2," ,I",,
UPM00033222,1982,114,I,,,57,I,,,,,,,,,,,,,,,540," ,I",,
UPM00033222,1984,131,I,,,65,I,,,,,,,,,,,,,,,565," ,I",,
UPM00033222,1985,141,I,,,72,I,,,,,,,,,,,,,,,633.4," ,I",,
UPM00033222,1986,124,I,,,53,I,,,,,,,,,,,,,,,468.9," ,I",,
UPM00033222,1988,158,I,,,64,I,,,,,,,,,,,,,,,633.7," ,I",,
UPM00033222,1989,141,I,,,58,I,,,,,,,,,,,,,,,632.6," ,I",,
UPM00033222,1990,153,I,,,72,I,,,,,,,,,,,,,,,653.9," ,I",,
UPM00033228,1961,102,I,,,43,I,,,,,,,,,,,,,,,460.7," ,I",,
UPM00033228,1962,141,I,,,77,I,,,,,,,,,,,,,,,681.1," ,I",,
UPM00033228,1963,113,I,,,39,I,,,,,,,,,,,,,,,362.3," ,I",,
UPM00033228,1964,127,I,,,59,I,,,,,,,,,,,,,,,538.2," ,I",,
UPM00033228,1965,129,I,,,62,I,,,,,,,,,,,,,,,629.5," ,I",,
UPM00033228,1967,148,I,,,66,I,,,,,,,,,,,,,,,515.4," ,I",,
UPM00033228,1970,189,I,,,97,I,,,,,,,,,,,,,,,994.5," ,I",,
UPM00033228,1972,124,I,,,54,I,,,,,,,,,,,,,,,599.7," ,I",,
UPM00033228,1973,145,I,,,60,I,,,,,,,,,,,,,,,529.1," ,I",,
UPM00033228,1974,144,I,,,61,I,,,,,,,,,,,,,,,633.7," ,I",,
UPM00033228,1979,152,I,,,61,I,,,,,,,,,,,,,,,579," ,I",,
UPM00033228,1980,168,I,,,77,I,,,,,,,,,,,,,,,946.7," ,I",,
UPM00033228,1984,134,I,,,63,I,,,,,,,,,,,,,,,508.3," ,I",,
UPM00033228,1985,152,I,,,76,I,,,,,,,,,,,,,,,615.6," ,I",,
UPM00033228,1986,126,I,,,61,I,,,,,,,,,,,,,,,572.7," ,I",,
UPM00033228,1987,137,I,,,66,I,,,,,,,,,,,,,,,603.5," ,I",,
UPM00033228,1988,136,I,,,55,I,,,,,,,,,,,,,,,563.9," ,I",,
UPM00033228,1989,140,I,,,67,I,,,,,,,,,,,,,,,654.5," ,I",,
UPM00033228,1990,152,I,,,65,I,,,,,,,,,,,,,,,621.1," ,I",,
UPM00033228,2003,,,,,,,,,,,6,u,115,u,,,,,,,,,,
UPM00033231,1962,139,I,,,62,I,,,,,,,,,,,,,,,549.9," ,I",,
UPM00033231,1963,108,I,,,36,I,,,,,,,,,,,,,,,323.2," ,I",,
UPM00033231,1964,120,I,,,52,I,,,,,,,,,,,,,,,551.7," ,I",,
UPM00033231,1965,121,I,,,52,I,,,,,,,,,,,,,,,614.2," ,I",,
UPM00033231,1979,148,I,,,61,I,,,,,,,,,,,,,,,539.6," ,I",,
UPM00033231,1980,167,I,,,70,I,,,,,,,,,,,,,,,831," ,I",,
UPM00033231,1981,144,I,,,74,I,,,,,,,,,,,,,,,688.8," ,I",,
UPM00033231,1982,121,I,,,56,I,,,,,,,,,,,,,,,506.2," ,I",,
UPM00033231,1984,133,I,,,65,I,,,,,,,,,,,,,,,529," ,I",,
UPM00033231,1985,140,I,,,67,I,,,,,,,,,,,,,,,708.3," ,I",,
UPM00033231,1989,145,I,,,53,I,,,,,,,,,,,,,,,548.4," ,I",,
UPM00033231,1990,166,I,,,62,I,,,,,,,,,,,,,,,604.5," ,I",,
UPM00033231,2001,,,,,,,,,,,,,,,49,u,88,u,8,u,,,,
UPM00033231,2003,,,,,,,,,,,6,u,127,u,,,,,,,,,,
UPM00033339,1961,114,I,,,45,I,,,,,,,,,,,,,,,372.5," ,I",,
UPM00033339,1962,131,I,,,75,I,,,,,,,,,,,,,,,633.1," ,I",,
UPM00033339,1963,109,I,,,39,I,,,,,,,,,,,,,,,313.3," ,I",,
UPM00033339,1965,128,I,,,51,I,,,,,,,,,,,,,,,531.2," ,I",,
UPM00033339,1966,170,I,,,81,I,,,,,,,,,,,,,,,821.3," ,I",,
UPM00033339,1967,169,I,,,64,I,,,,,,,,,,,,,,,597.1," ,I",,
UPM00033339,1968,158,I,,,72,I,,,,,,,,,,,,,,,726.9," ,I",,
UPM00033339,1969,147,I,,,74,I,,,,,,,,,,,,,,,711.9," ,I",,
UPM00033339,1970,178,I,,,98,I,,,,,,,,,,,,,,,903.3," ,I",,
UPM00033339,1971,144,I,,,67,I,,,,,,,,,,,,,,,607.5," ,I",,
UPM00033339,1972,107,I,,,53,I,,,,,,,,,,,,,,,469.9," ,I",,
UPM00033339,1973,138,I,,,71,I,,,,,,,,,,,,,,,656.1," ,I",,
UPM00033339,1974,126,I,,,51,I,,,,,,,,,,,,,,,567.5," ,I",,
UPM00033339,1977,143,I,,,75,I,,,,,,,,,,,,,,,623.4," ,I",,
UPM00033339,1979,143,I,,,72,I,,,,,,,,,,,,,,,680.1," ,I",,
UPM00033339,1980,178,I,,,88,I,,,,,,,,,,,,,,,890.7," ,I",,
UPM00033339,1981,136,I,,,72,I,,,,,,,,,,,,,,,752.8," ,I",,
UPM00033339,1982,111,I,,,54,I,,,,,,,,,,,,,,,568.6," ,I",,
UPM00033339,1984,139,I,,,66,I,,,,,,,,,,,,,,,641.4," ,I",,
UPM00033339,1985,141,I,,,73,I,,,,,,,,,,,,,,,676," ,I",,
UPM00033339,1986,119,I,,,66,I,,,,,,,,,,,,,,,625," ,I",,
UPM00033339,1987,138,I,,,68,I,,,,,,,,,,,,,,,633.5," ,I",,
UPM00033339,1988,137,I,,,73,I,,,,,,,,,,,,,,,611," ,I",,
UPM00033339,1989,133,I,,,56,I,,,,,,,,,,,,,,,636," ,I",,
UPM00033339,1990,147,I,,,76,I,,,,,,,,,,,,,,,606," ,I",,
UPM00033339,2003,,,,,,,,,,,4,u,116,u,,,,,,,,,,
UPM00033347,1961,107,I,,,37,I,,,,,,,,,,,,,,,363.7," ,I",,
UPM00033347,1962,113,I,,,60,I,,,,,,,,,,,,,,,513.7," ,I",,
UPM00033347,1963,108,I,,,41,I,,,,,,,,,,,,,,,335.2," ,I",,
UPM00033347,1969,141,I,,,68,I,,,,,,,,,,,,,,,622.3," ,I",,
UPM00033347,1971,143,I,,,74,I,,,,,,,,,,,,,,,652," ,I",,
UPM00033347,1972,100,I,,,44,I,,,,,,,,,,,,,,,394.5," ,I",,
